"timestamp","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z"
5.005141804E1,-7.949771881E-1,5.127641360E-1,-1.526837448E-1,2.126795451E0,1.032608032E0,-1.790069580E0
5.006631062E1,3.807482719E-1,1.122558753E0,9.093378385E-1,2.126088460E0,6.487630208E-1,-1.506352743E0
5.008120319E1,1.366338253E0,1.676439921E0,7.069070041E-1,2.145965576E0,3.810272217E-1,-1.258504232E0
5.009612629E1,1.567519347E0,1.887435436E0,-3.520000974E-1,2.083831787E0,3.121388753E-1,-1.085576375E0
5.011095783E1,1.033310095E0,2.037560304E0,-4.518434803E-1,1.863677979E0,4.477844238E-1,-9.392801921E-1
5.012585041E1,4.079947472E-1,2.086061319E0,4.382949074E-1,1.571436564E0,6.214192708E-1,-7.652842204E-1
5.014074299E1,7.634237607E-1,1.994797866E0,1.935856978E0,1.332468669E0,6.643829346E-1,-5.749613444E-1
5.015569660E1,1.323375543E0,1.936996460E0,2.176363071E0,1.228068034E0,5.685119629E-1,-3.967030843E-1
5.017061970E1,1.661919117E0,2.061539650E0,2.417306900E0,1.166992188E0,5.880432129E-1,-2.727813721E-1
5.018551228E1,1.748281479E0,2.178984960E0,2.415827115E0,1.012181600E0,6.888834635E-1,-1.928863525E-1
5.020040485E1,1.553542614E0,2.263652166E0,2.604959885E0,8.062235514E-1,9.015858968E-1,-1.222229004E-1
5.021529743E1,1.350253900E0,2.135820389E0,2.204085430E0,6.343638102E-1,1.089782715E0,-5.936686198E-2
5.023022053E1,9.854764938E-1,2.075015863E0,2.287800233E0,5.043996175E-1,1.153345744E0,5.259195964E-3
5.024511311E1,6.306753159E-1,2.275857766E0,2.531958421E0,3.652038574E-1,1.092625936E0,7.698567708E-2
5.026000568E1,4.145873388E-1,2.352992376E0,2.785455863E0,1.876627604E-1,1.121032715E0,1.511942546E-1
5.027489826E1,5.670291583E-1,1.947026094E0,2.733018160E0,3.177897135E-2,1.223292033E0,1.970062256E-1
5.028979084E1,5.984670321E-1,1.357196490E0,2.893485785E0,-7.261657715E-2,1.342249552E0,2.058868408E-1
5.030471394E1,4.156961441E-1,1.286298275E0,2.602631330E0,-1.404469808E-1,1.361068726E0,2.236378988E-1
5.031960651E1,-2.341036797E-1,1.649019082E0,1.670596838E0,-1.695556641E-1,1.369588216E0,2.680206299E-1
5.033449909E1,-9.032743772E-1,1.782582124E0,1.163441261E0,-1.794942220E-1,1.424275716E0,2.673085531E-1
5.034939167E1,-1.345074018E0,1.470542749E0,3.850547473E-1,-2.146555583E-1,1.232172648E0,2.168884277E-1
5.036431477E1,-1.612696171E0,9.483253161E-1,-9.468118350E-2,-2.210489909E-1,8.380228678E-1,1.501312256E-1
5.037920734E1,-1.824131012E0,6.181618373E-1,-5.515420437E-1,-2.160746257E-1,3.036142985E-1,1.132049561E-1
5.039409992E1,-1.684891860E0,4.678122203E-1,-2.732980251E-1,-1.933441162E-1,-2.123311361E-1,1.188812256E-1
5.040899250E1,-8.217242559E-1,4.194548925E-1,-7.228477796E-2,-1.482543945E-1,-8.063863118E-1,1.558074951E-1
5.042388508E1,1.001399358E-1,2.686972618E-1,3.974925677E-1,-1.095479329E-1,-1.330500285E0,1.977132161E-1
5.043880817E1,1.096118132E0,3.213671048E-1,8.282602628E-1,-7.190958659E-2,-1.741333008E0,2.293192546E-1
5.045370075E1,1.422445774E0,5.652817090E-1,7.532906532E-1,-3.782145182E-2,-1.758026123E0,2.744140625E-1
5.046859333E1,1.319427490E0,7.560982704E-1,7.351933320E-1,-2.362060547E-2,-1.352513631E0,2.662404378E-1
5.048348591E1,1.006355762E0,7.808334033E-1,5.333797534E-1,-5.131530762E-2,-7.978719076E-1,1.827952067E-1
5.049840900E1,7.438953718E-1,5.328617096E-1,4.052098592E-1,-8.007303874E-2,-3.728281657E-1,6.171162923E-2
5.051330158E1,3.819295565E-1,2.659072876E-1,3.102850914E-1,-1.063537598E-1,-9.905497233E-2,-4.689534505E-3
5.052819416E1,4.815371831E-2,-6.810474396E-2,-2.680654923E-1,-1.407979329E-1,1.244608561E-2,2.407328288E-2
5.054308674E1,-4.848957062E-1,-3.416029612E-1,-4.494297504E-1,-1.528676351E-1,1.875050863E-1,8.692423503E-2
5.055797932E1,-7.743546168E-1,-5.065843264E-1,-2.803075314E-1,-1.514536540E-1,2.049001058E-1,1.380564372E-1
5.057290241E1,-4.172517459E-1,-2.863477071E-1,5.721322695E-2,-1.297861735E-1,4.511515299E-2,1.625569661E-1
5.058779499E1,-3.568876584E-1,1.104378700E-1,-4.675321579E-1,-5.024719238E-2,-2.329203288E-1,1.739196777E-1
5.060268757E1,-5.507946014E-1,8.106915156E-2,-5.373857816E-1,6.054178874E-2,-2.204945882E-1,7.307434082E-2
5.061758015E1,-7.717008591E-1,-1.083537738E-1,-3.155963818E-1,9.356180827E-2,-2.591959635E-1,-1.140543620E-1
5.063247273E1,-7.917086283E-1,-1.815811793E-2,-8.596630494E-1,1.152242025E-1,-3.792215983E-1,-2.280375163E-1
5.064739582E1,-2.214907010E-1,7.200400035E-2,-6.805754105E-1,1.688385010E-1,-3.298594157E-1,-2.117055257E-1
5.066228840E1,3.415884972E-1,8.691310883E-3,1.060199340E-1,1.642252604E-1,-4.381612142E-1,-1.683807373E-1
5.067718098E1,3.954361280E-1,2.964305878E-2,2.238273621E-1,1.486053467E-1,-4.346110026E-1,-1.793924967E-1
5.069207356E1,2.026073138E-1,1.538613637E-1,-3.141816457E-2,1.677754720E-1,-2.726898193E-1,-2.049611410E-1
5.070699665E1,3.318446477E-1,1.760466894E-1,2.641140620E-1,1.731007894E-1,-1.192932129E-1,-2.266184489E-1
5.072188923E1,6.614514987E-1,2.340636253E-1,6.531170607E-1,1.493123372E-1,-1.700693766E-1,-2.433064779E-1
5.073678181E1,5.281359355E-1,4.495412509E-1,4.961511691E-1,1.855265299E-1,-1.849873861E-1,-2.660369873E-1
5.075167438E1,-1.827653249E-2,5.865011215E-1,-1.043409109E-1,2.597452799E-1,-9.231058757E-2,-3.061574300E-1
5.076656696E1,-3.027199109E-1,2.201768557E-1,-3.472602367E-2,2.071889242E-1,1.137797038E-2,-3.487701416E-1
5.078149006E1,-4.298003515E-2,-3.231660525E-1,1.048144102E-1,7.048034668E-2,-4.508463542E-2,-3.622589111E-1
5.079638264E1,-5.905056000E-2,-1.698975563E-1,-2.291962306E-1,9.888712565E-2,-2.240447998E-1,-3.068695068E-1
5.081127522E1,-1.714557012E-1,3.182271322E-1,-8.614913623E-1,2.810516357E-1,-3.706970215E-1,-2.237752279E-1
5.082616779E1,2.529552778E-1,4.016081492E-1,1.061822971E-1,3.154907227E-1,-4.704793294E-1,-2.031860352E-1
5.084109089E1,1.222038905E0,5.022343000E-1,1.214529037E0,1.915639242E-1,-6.370137533E-1,-2.209370931E-1
5.085598347E1,1.803875923E0,7.736186981E-1,3.651998838E-1,1.731007894E-1,-6.348826090E-1,-1.921742757E-1
5.087087604E1,1.319486777E0,8.319061597E-1,1.502859990E-1,1.837514242E-1,-3.433583577E-1,-1.403299967E-1
5.088576862E1,5.042101542E-1,6.239995956E-1,3.543105125E-1,7.226053874E-2,-1.533813477E-1,-1.254221598E-1
5.090066120E1,1.090782483E-1,5.101475716E-1,4.367031256E-1,-5.841573079E-2,8.985392253E-2,-1.342976888E-1
5.091558430E1,1.293528875E-1,6.185475985E-1,-2.260951996E-1,-7.616678874E-2,1.953175863E-1,-1.137034098E-1
5.093047688E1,2.369283040E-1,6.800870895E-1,5.801967780E-2,-5.841573079E-2,2.070363363E-1,-9.949747721E-2
5.094536945E1,4.854040146E-1,5.816473961E-1,1.329341253E0,-1.656494141E-1,1.370849609E-1,-1.101481120E-1
5.096026203E1,8.316082954E-1,7.682042122E-1,1.463361065E0,-3.176320394E-1,2.443186442E-1,-1.069488525E-1
5.097515461E1,8.559764226E-1,1.039289792E0,8.549887339E-1,-2.899322510E-1,4.900309245E-1,-9.559122721E-2
5.099007771E1,8.435916901E-2,1.325441360E0,7.654284636E-1,-2.597503662E-1,7.762349447E-1,-1.477915446E-1
5.100497028E1,-6.447232564E-1,1.319849968E0,3.807690541E-1,-2.636566162E-1,9.243113200E-1,-2.425944010E-1
5.101986286E1,-7.961621284E-1,1.201682409E0,2.102365494E-1,-2.221120199E-1,9.544932048E-1,-2.994130452E-1
5.103475544E1,-2.137943904E-1,1.390964826E0,5.165927013E-1,-1.958363851E-1,7.879536947E-1,-3.107757568E-1
5.104967854E1,2.122111320E-1,1.743709405E0,7.612821261E-1,-1.922861735E-1,5.564371745E-1,-3.207194010E-1
5.106457111E1,1.426038742E-1,1.700774829E0,6.410493056E-1,-1.961873372E-1,4.019724528E-1,-3.668772380E-1
5.107946369E1,-5.637709300E-2,1.326416651E0,6.718703906E-1,-2.224680583E-1,4.385477702E-1,-3.981272380E-1
5.109435627E1,-8.631134033E-2,1.003353596E0,4.216279189E-1,-2.799886068E-1,5.440063477E-1,-3.736267090E-1
5.110924885E1,1.592286428E-1,8.120217323E-1,5.064248244E-1,-3.275705973E-1,6.214192708E-1,-3.551584880E-1
5.112417194E1,4.000609716E-1,1.009620190E0,5.568918387E-1,-3.836771647E-1,5.749053955E-1,-3.377634684E-1
5.113906452E1,5.920980771E-1,1.216709137E0,2.886033853E-1,-4.092407227E-1,5.560811361E-1,-3.281758626E-1
5.115392658E1,6.745718320E-1,1.304255486E0,4.708511829E-1,-4.191894531E-1,5.695800781E-1,-3.324330648E-1
5.116884968E1,7.801628113E-1,1.232490857E0,3.972558180E-1,-4.443969727E-1,4.935913086E-1,-3.239084880E-1
5.118377277E1,9.401041667E-1,1.279894988E0,1.765782833E-1,-4.834543864E-1,4.793853760E-1,-2.820129395E-1
5.119866535E1,8.681066831E-1,1.106239955E0,3.038943609E-1,-5.303293864E-1,4.879099528E-1,-2.262624105E-1
5.121355793E1,7.222409248E-1,8.394225438E-1,2.039550940E-1,-5.928192139E-1,5.092163086E-1,-1.960805257E-1
5.122845051E1,7.597076098E-1,4.587427775E-1,3.857159615E-2,-6.279754639E-1,4.481353760E-1,-1.619923910E-1
5.124334309E1,1.296626250E0,2.208937009E-1,-1.760745049E-2,-6.879882812E-1,4.069417318E-1,-8.209737142E-2
5.125826618E1,1.532054265E0,2.385112445E-1,7.636861006E-2,-7.827962240E-1,5.003356934E-1,3.472900391E-2
5.127315876E1,8.403790792E-1,1.759490967E-1,-1.045639912E-1,-8.445790609E-1,6.263936361E-1,9.047444661E-2
5.128802082E1,2.473246257E-1,1.897222201E-1,-4.067041079E-1,-8.850606283E-1,7.765960693E-1,9.544881185E-2
5.130294392E1,1.904020309E-1,1.790424983E-1,-6.840024789E-1,-9.070739746E-1,8.497416178E-1,1.693064372E-1
5.131783649E1,4.299011230E-1,8.955685298E-2,-3.677254121E-1,-9.369049072E-1,7.929280599E-1,2.655334473E-1
5.133275959E1,7.109370232E-1,1.155401866E-1,-4.839718342E-2,-1.003300985E0,6.792958577E-1,3.241221110E-1
5.134765217E1,5.661973953E-1,3.667310079E-1,-5.575848023E-1,-1.056925456E0,6.753946940E-1,3.308715820E-1
5.136254475E1,6.281693776E-3,2.005395889E-1,-7.248224417E-1,-1.088170369E0,7.730407715E-1,2.957204183E-1
5.137743732E1,-1.741611163E-1,-2.023394903E-1,-5.010958910E-1,-1.164515177E0,8.476104736E-1,2.641143799E-1
5.139236042E1,1.563258171E-1,-3.748814265E-1,-3.294054667E-1,-1.218134562E0,8.163655599E-1,3.056538900E-1
5.140725300E1,3.230741819E-1,-4.462219874E-1,-3.787664572E-1,-1.232691447E0,7.702026367E-1,3.727722168E-1
5.142214558E1,1.024678548E-1,-4.912687937E-1,-6.103475094E-1,-1.264292399E0,7.542215983E-1,3.944295247E-1
5.143703816E1,-4.414540927E-1,-6.580492655E-1,-5.724920034E-1,-1.298380534E0,6.725514730E-1,3.965606689E-1
5.145193073E1,-4.319788615E-1,-7.800043424E-1,-7.211888631E-1,-1.363362630E0,6.473388672E-1,4.278106689E-1
5.146685383E1,1.200496356E-1,-4.166733424E-1,-6.299369733E-1,-1.414143880E0,6.256815592E-1,5.211944580E-1
5.148174641E1,1.483354568E-1,-1.446871758E-1,-5.898933013E-1,-1.472371419E0,6.665191650E-1,6.057128906E-1
5.149663899E1,-5.573581060E-1,-4.816853205E-1,-6.329417626E-1,-1.517832438E0,8.263092041E-1,5.634511312E-1
5.151153156E1,-9.717815717E-1,-7.898899714E-1,-6.641376416E-1,-1.492258708E0,8.639424642E-1,4.537302653E-1
5.152642414E1,-7.174584071E-1,-7.847998937E-1,-7.178574800E-1,-1.430119832E0,7.528025309E-1,4.473368327E-1
5.154134724E1,-2.056228320E-1,-7.702983220E-1,-5.495190819E-1,-1.355199178E0,6.324259440E-1,5.105438232E-1
5.155623982E1,-4.558006922E-2,-7.458279928E-1,-9.511411190E-1,-1.341705322E0,5.699361165E-1,5.350494385E-1
5.157113239E1,-4.862508774E-1,-6.127497355E-1,-7.121629119E-1,-1.374018351E0,6.391703288E-1,5.282999674E-1
5.158602497E1,-9.015655518E-1,-5.855474472E-1,-1.154265583E0,-1.418757121E0,5.972696940E-1,5.343373617E-1
5.160094807E1,-6.387050947E-1,-7.803948720E-1,-1.227860371E0,-1.425506592E0,6.675821940E-1,5.528004964E-1
5.161584065E1,2.929544449E-2,-8.586565653E-1,-8.975958824E-1,-1.458887736E0,6.647389730E-1,5.993194580E-1
5.163073322E1,3.160708745E-1,-7.385625839E-1,-1.049860915E0,-1.464920044E0,8.131713867E-1,6.291503906E-1
5.164562580E1,1.745732625E-2,-6.491759618E-1,-1.443827033E0,-1.371175130E0,1.040781657E0,5.773061117E-1
5.166051838E1,-4.153784116E-1,-5.937058131E-1,-1.384126107E0,-1.258616130E0,1.184590658E0,4.448547363E-1
5.167541096E1,-7.411867778E-1,-8.927011490E-1,-8.987341722E-1,-1.192565918E0,1.247441610E0,3.170216878E-1
5.169033405E1,-1.567257245E-1,-7.767429352E-1,-1.206381202E0,-1.165939331E0,1.325556437E0,2.435150146E-1
5.170522663E1,3.849633535E-2,-8.353233337E-1,-5.605565508E-1,-1.124033610E0,1.382375081E0,2.644653320E-1
5.172011921E1,6.156396866E-2,-7.550649643E-1,-6.259656847E-1,-1.120132446E0,1.310999552E0,1.998443604E-1
5.173501179E1,1.711106300E-1,-3.797403971E-1,-1.542954922E0,-1.062962850E0,1.352193197E0,1.316630046E-1
5.174993488E1,-4.356743495E-1,-6.108986537E-1,-1.409057617E0,-1.044494629E0,1.567021688E0,1.366322835E-1
5.176482746E1,-8.899230957E-1,-8.109620412E-1,-1.333493272E0,-1.080352783E0,1.565241496E0,1.266937256E-1
5.177972004E1,-7.638723056E-1,-7.686862946E-1,-1.189414342E0,-1.033838908E0,1.549265544E0,1.309560140E-1
5.179461262E1,-4.607084592E-1,-6.419105530E-1,-8.868841132E-1,-9.798685710E-1,1.554946899E0,1.813761393E-1
5.180953571E1,-8.004110654E-1,-7.688223521E-1,-1.131103436E0,-8.889668783E-1,1.591517131E0,1.756947835E-1
5.182442829E1,-1.561799526E0,-8.240610758E-1,-6.866756082E-1,-7.803090413E-1,1.656860352E0,6.561787923E-2
5.183932087E1,-1.312282403E0,-6.279951731E-1,-1.039998412E0,-7.270456950E-1,1.532577515E0,-2.031453451E-2
5.185421345E1,-1.114881357E0,-4.776045481E-1,-7.841910521E-1,-6.997019450E-1,1.488901774E0,-3.557840983E-2
5.186910603E1,-1.242869218E0,-7.082176208E-1,-3.924942215E-1,-7.227834066E-1,1.367462158E0,-6.611633301E-2
5.188402912E1,-1.249480565E0,-8.584000270E-1,-4.466340045E-1,-6.819508870E-1,1.225067139E0,-1.399790446E-1
5.189892170E1,-8.952816327E-1,-8.971551259E-1,-5.662107865E-1,-6.084442139E-1,1.115351359E0,-1.243540446E-1
5.191381428E1,-3.889923096E-1,-6.973511378E-1,-4.058023890E-1,-5.466613770E-1,1.013437907E0,-7.783508301E-2
5.192870686E1,-1.855718295E-1,-3.051280975E-1,-6.922232310E-1,-5.026245117E-1,9.058430990E-1,-3.558349609E-2
5.194359943E1,-6.063734690E-1,-1.644738515E-1,-1.148362041E0,-4.440409342E-1,9.459737142E-1,-8.955383301E-2
5.195852253E1,-9.697813988E-1,-3.085412979E-1,-3.585705298E-1,-4.184722900E-1,9.324798584E-1,-2.134806315E-1
5.197341511E1,-4.628078143E-1,-2.014497121E-1,-2.981625497E-3,-4.763590495E-1,8.323465983E-1,-2.337137858E-1
5.198830769E1,-1.485932668E-1,-2.073224386E-1,-4.284563760E-1,-4.493713379E-1,8.600362142E-1,-1.282602946E-1
5.200320026E1,-5.536308289E-1,-3.194586436E-1,-7.836030722E-1,-3.907725016E-1,9.956868490E-1,-9.629821777E-2
5.201809284E1,-6.258479754E-1,-3.967348735E-2,-1.042638560E0,-3.449656169E-1,9.573313395E-1,-1.488494873E-1
5.203301594E1,-5.748759905E-1,2.200838725E-1,-8.096821507E-1,-3.542022705E-1,8.433481852E-1,-1.754862467E-1
5.204790852E1,-5.969489415E-1,1.155118942E-1,-4.457359115E-1,-3.907775879E-1,7.375335693E-1,-1.811625163E-1
5.206280109E1,-6.108835538E-1,-1.707989375E-1,-4.240760406E-1,-3.701782227E-1,5.695749919E-1,-1.776123047E-1
5.207769367E1,-2.542737325E-1,-6.707731883E-2,-4.027465582E-1,-3.140818278E-1,5.056610107E-1,-1.456604004E-1
5.209261677E1,-1.914159457E-1,2.372983297E-1,-3.131819367E-1,-2.689870199E-1,4.492034912E-1,-8.529154460E-2
5.210750935E1,-3.904477755E-1,2.135206858E-1,-7.823153138E-1,-2.299194336E-1,3.998463949E-1,-9.204101562E-2
5.212240192E1,-3.579173088E-1,2.342344920E-1,-1.042634288E0,-1.343994141E-1,3.582967122E-1,-1.484985352E-1
5.213729450E1,-3.043142955E-2,2.199430466E-1,-9.623080293E-1,-7.545471191E-2,2.602895101E-1,-1.729990641E-1
5.215218708E1,-3.212292989E-2,-3.955745697E-2,-3.855426808E-1,-3.959655762E-2,1.111551921E-1,-1.591491699E-1
5.216711018E1,1.666669846E-1,-2.528460821E-1,-5.678870777E-1,3.426615397E-2,-6.674194336E-2,-2.017618815E-1
5.218200275E1,4.455011686E-1,2.632904053E-1,-1.100591858E0,9.746805827E-2,4.277547201E-3,-2.120564779E-1
5.219689533E1,1.244001389E-1,3.871014913E-1,-4.942291578E-1,1.255187988E-1,-4.597981771E-3,-1.811625163E-1
5.221178791E1,1.034072240E-1,1.643060048E-1,-5.167438388E-1,1.027984619E-1,-1.274617513E-1,-2.134806315E-1
5.222668049E1,2.504529953E-1,-4.279136658E-2,-2.951560567E-1,1.386566162E-1,-3.656005859E-2,-2.305196126E-1
5.224160358E1,3.257118861E-1,-1.396754583E-1,3.239330848E-1,1.464691162E-1,3.565470378E-3,-1.879170736E-1
5.225649616E1,5.376704534E-1,-2.035140991E-3,-2.684064706E-2,1.777140299E-1,-3.549194336E-2,-1.062418620E-1
5.227138874E1,2.690602938E-1,-8.764266968E-3,-2.291402717E-1,2.249399821E-1,1.526997884E-1,-8.564758301E-2
5.228628132E1,-4.919052124E-2,3.142452240E-2,-1.029898624E-1,1.986694336E-1,2.784016927E-1,-1.509857178E-1
5.230120441E1,8.146270116E-2,1.958694458E-1,-4.217454195E-1,1.468251546E-1,3.227895101E-1,-1.900431315E-1
5.231606648E1,3.063941002E-1,1.195545197E-1,-5.908101797E-2,1.091868083E-1,4.403279622E-1,-1.701609294E-1
5.233092854E1,5.846242905E-1,8.581415812E-2,2.596242726E-1,6.799316406E-2,4.687347412E-1,-1.506296794E-1
5.234585163E1,6.391185125E-1,2.521187464E-1,1.025422414E-2,7.935587565E-2,4.165344238E-1,-1.172485352E-1
5.236077473E1,3.583046595E-1,3.516766230E-1,-4.682436387E-1,1.166432699E-1,4.381968180E-1,-9.487915039E-2
5.237569782E1,5.348308881E-1,1.089247704E0,-9.866974751E-1,1.201985677E-1,4.215037028E-1,-1.062469482E-1
5.239059040E1,-1.079918385E0,1.350808462E0,1.354253590E0,5.947367350E-2,2.887013753E-1,-1.044667562E-1
5.240548298E1,-1.175149282E0,7.056776683E-1,-2.501396199E0,-8.824157715E-2,2.847951253E-1,-2.759755452E-1
5.242037556E1,-3.202231725E-2,3.967754046E-1,1.539114892E0,1.716817220E-1,3.110707601E-1,-3.569386800E-1
5.243529865E1,7.657294273E-1,6.128220558E-1,9.294019143E-1,-1.194915771E-1,-3.497467041E-1,-2.244567871E-2
5.245019123E1,-2.074513435E-1,6.927563349E-1,-1.227856576E0,9.639994303E-2,-3.142395020E-1,-1.107788086E-2
5.246508381E1,-1.342475732E0,7.270113627E-1,1.307432850E-1,1.677703857E-1,1.942494710E-1,-1.793924967E-1
5.247997639E1,-2.747583389E-2,9.497871399E-1,-2.331447800E-1,5.556742350E-2,-2.364756266E-1,-1.868489583E-1
5.249486896E1,9.884130160E-1,9.816927910E-1,-2.994898558E-1,3.887939453E-2,-2.091318766E-1,-8.458455404E-2
5.250979206E1,4.941029549E-1,6.147077878E-1,-1.392407219E-1,-2.503458659E-2,-1.097106934E-1,-7.996622721E-2
5.252468464E1,3.097513517E-1,4.862246513E-1,-3.400352001E-1,-5.415852865E-2,-5.666097005E-3,-1.470794678E-1
5.253957722E1,5.292021434E-1,7.035889626E-1,-2.497941454E-1,-6.054687500E-2,5.363464355E-2,-7.427978516E-2
5.255446980E1,6.038839022E-1,7.426592509E-1,-1.821973920E-1,-5.912272135E-2,-1.075744629E-1,4.898071289E-3
5.256936237E1,6.208127340E-1,5.792581240E-1,5.011856357E-1,-5.699666341E-2,-1.970621745E-1,-3.265380859E-3
5.258428547E1,7.093292872E-1,4.733692805E-1,7.584159374E-1,-5.486551921E-2,-1.700693766E-1,1.022847493E-2
5.259917805E1,6.561514537E-1,3.225215276E-1,4.024703503E-1,1.615397135E-2,3.209431966E-3,5.851745605E-2
5.261407063E1,5.355927149E-1,3.533034325E-1,-3.359707793E-1,1.098988851E-1,1.903432210E-1,1.249186198E-1
5.262896320E1,3.715229034E-1,4.098084768E-1,-7.982228001E-1,1.755879720E-1,2.982889811E-1,1.749877930E-1
5.264388630E1,4.184808731E-1,4.785350164E-1,-8.597008189E-1,1.727498372E-1,2.791137695E-1,2.083587646E-1
5.265877888E1,9.467988014E-1,7.030534744E-1,-1.258197943E0,1.777191162E-1,1.463114421E-1,2.442321777E-1
5.267367146E1,1.182235241E0,1.154974937E0,-5.141806205E-1,1.475372314E-1,1.954142253E-2,2.634023031E-1
5.268856403E1,1.287421544E0,1.536301295E0,-2.820640604E-1,5.805460612E-2,3.565470378E-3,2.357076009E-1
5.270348713E1,1.044028759E0,1.640682220E0,-6.614159743E-1,1.651000977E-2,1.903432210E-1,1.959381104E-1
5.271837971E1,4.784455299E-1,1.653077126E0,-5.344488422E-1,-1.260884603E-2,4.225718180E-1,1.650390625E-1
5.273327229E1,1.226607958E-1,1.839899063E0,-8.928424716E-1,-2.184041341E-2,5.124053955E-1,1.920267741E-1
5.274816486E1,-2.380188306E-1,1.902227402E0,-9.435821176E-1,-2.610270182E-2,5.223490397E-1,3.106282552E-1
5.276305744E1,-2.808709145E-1,2.078831673E0,-1.087166429E0,-2.574666341E-2,3.401896159E-1,4.544372559E-1
5.277798054E1,1.011519432E-1,2.423245748E0,-1.221051057E0,5.272928874E-2,4.617818197E-2,6.458333333E-1
5.279287312E1,4.188117981E-1,2.914078712E0,-1.701052467E0,1.386566162E-1,-1.803690592E-1,8.198242188E-1
5.280776569E1,1.426180204E-1,3.139362335E0,-1.267835816E0,1.461130778E-1,-2.996775309E-1,9.007873535E-1
5.282265827E1,-4.467728933E-1,3.058530172E0,-9.433101416E-1,7.545979818E-2,-3.170776367E-1,9.078877767E-1
5.283755085E1,-9.818876584E-1,2.739095688E0,-6.317563256E-1,1.686604818E-2,-3.096160889E-1,9.185434977E-1
5.285247395E1,-1.678973675E0,2.381141027E0,-1.216796637E0,2.893575033E-2,-4.292856852E-1,1.003051758E0
5.286736652E1,-2.423689842E0,2.133281072E0,-1.422836343E0,1.571248372E-1,-6.572519938E-1,1.108154297E0
5.288225910E1,-2.588690440E0,1.915122986E0,-1.375957092E0,3.204650879E-1,-1.201599121E0,1.209360758E0
5.289715168E1,-1.897193273E0,1.985768954E0,-1.174500545E0,5.459493001E-1,-1.899353027E0,1.307006836E0
5.291204426E1,-7.287082672E-1,2.217438380E0,-1.298954010E0,7.980600993E-1,-2.536026001E0,1.357076009E0
5.292696735E1,-4.529118538E-1,1.913954417E0,-1.524331570E0,1.022120158E0,-2.829325358E0,1.280731201E0
5.294185993E1,-1.117563725E0,1.493747393E0,-1.438297987E0,1.118703206E0,-2.961064657E0,1.084365845E0
5.295675251E1,-2.308498700E0,8.899752299E-1,-1.523212790E0,1.055496216E0,-2.951477051E0,9.664764404E-1
5.297164509E1,-3.339182297E0,4.391139348E-1,-2.013701797E0,1.086034139E0,-3.088897705E0,9.725138346E-1
5.298653767E1,-3.104253372E0,4.229755402E-1,-2.271663348E0,1.258255005E0,-3.719533285E0,1.047083537E0
5.300146076E1,-2.392512798E0,7.955773671E-1,-1.579006553E0,1.402058919E0,-4.559315999E0,1.106740316E0
5.301635334E1,-1.149857442E0,1.347543399E0,-5.074021816E-1,1.512847900E0,-5.338740031E0,1.050989787E0
5.303124592E1,-3.003098170E-1,1.752243042E0,-5.079167287E-1,1.652750651E0,-5.728973389E0,8.777058919E-1
5.304613850E1,-2.126458486E-1,1.739152908E0,-2.529742320E-2,1.746500651E0,-5.636301676E0,6.319834391E-1
5.306103108E1,-8.536545436E-2,1.545229912E0,7.598888278E-1,1.706375122E0,-5.420761108E0,3.922983805E-1
5.307595417E1,-2.501498063E-1,1.439749400E0,8.602797786E-1,1.619730632E0,-5.012761434E0,2.044576009E-1
5.309084675E1,-4.909237226E-1,1.427552859E0,1.011862556E0,1.587061564E0,-4.608317057E0,3.188578288E-2
5.310573933E1,-6.432956855E-1,1.589884758E0,1.350858649E0,1.571797689E0,-4.420481364E0,-1.573740641E-1
5.312063190E1,-1.099807421E-1,2.202211698E0,2.073686202E0,1.540547689E0,-4.295486450E0,-3.604838053E-1
5.313555500E1,4.321539402E-1,2.496935527E0,1.416972597E0,1.457809448E0,-4.177241007E0,-6.065622965E-1
5.315044758E1,8.488828341E-1,2.164783160E0,1.470822414E0,1.310094198E0,-3.797653198E0,-9.186859131E-1
5.316534016E1,1.013250351E0,1.396131198E0,1.556336363E0,1.097396851E0,-3.467773438E0,-1.215540568E0
5.318023274E1,9.779103597E-1,8.296664556E-1,2.339590391E0,8.999684652E-1,-2.968521118E0,-1.434275309E0
5.319515583E1,5.270803769E-1,8.398844401E-1,2.396016598E0,7.462107340E-1,-2.471750895E0,-1.546478271E0
5.321004841E1,1.000126203E-1,1.266255379E0,2.287943363E0,5.775502523E-1,-1.936986287E0,-1.597610474E0
5.322494099E1,2.721942266E-1,1.341299693E0,1.442230821E0,3.740844727E-1,-1.549591064E0,-1.668273926E0
5.323983357E1,-4.181782405E-2,1.058284124E0,5.818661650E-1,1.727447510E-1,-1.188817342E0,-1.778706868E0
5.325472614E1,-4.488333066E-1,8.487962087E-1,9.516279896E-1,-3.284708659E-2,-1.172485352E0,-1.877782186E0
5.326964924E1,-3.227982521E-1,6.959778468E-1,1.115739346E0,-2.242431641E-1,-1.162897746E0,-1.911514282E0
5.328454182E1,-1.747020086E-2,5.427430471E-1,1.616378029E0,-4.017842611E-1,-9.594268799E-1,-1.879552205E0
5.329943440E1,3.142522176E-1,4.590187073E-1,1.663533727E0,-5.576680501E-1,-7.577463786E-1,-1.854695638E0
5.331432697E1,3.794185321E-1,3.272794088E-1,1.127612670E0,-6.702321370E-1,-4.619547526E-1,-1.840489705E0
